Cve_suc,No_ped    ,F_alta_ped,Cve_cte,Nom_cte                                                                         ,Status         ,Status2        ,Cve_age,Cve_age2,Suc_cot,No_cot    ,Cve_prod            ,New_med,Uni_ped,Factor      ,Fecha_ent_a,Fol_prod,Ped_int           ,Cve_mon   ,Tip_cam   ,Lugar     ,Cant_prod           ,Cant_surtp          ,Liquidado           ,Saldo               ,Valor_prod          ,Uni_med,Desc_prod                               ,Nom_age                                 ,Nom_age2                                ,Des_mon                                 ,Submonped           ,Submonnac           ,Porcsurt            ,Psurtie             ,Cansurtie           ,Porcsurtot,Fecultsur ,Fecha_ent_b,Docsurt   ,Diastrans ,Desc_med                                
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51TBCV01            ,V99    ,PIEZA  ,1,19/02/2024,6,                  ,1,17.068,5,800,800,0,0,44.9862,PIEZA  ,C-VYM CON 30 TABLETAS MASTICABLES       ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,35988.96,35988.96,100%,0%,0,0,29/02/2024,19/02/2024,1,10,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,19/02/2024,9,                  ,1,17.068,5,400,400,0,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,23638.04,23638.04,100%,0%,0,0,29/02/2024,19/02/2024,1,10,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,19/02/2024,1,                  ,1,17.068,5,270,270,0,0,56.0702,PZA    ,PLENIFORM 40 /30 TABS.                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,15138.954,15138.954,100%,0%,0,0,29/02/2024,19/02/2024,1,10,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51TBPK01            ,V99    ,PZA    ,1,19/02/2024,8,                  ,1,17.068,5,50,50,0,0,35.7895,PZA    ,PROBIO KIDS / 30 TABS.                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,1789.475,1789.475,100%,0%,0,0,27/02/2024,19/02/2024,1,8,Vigente                                 
MAT    ,11353,19/02/2024,48,DISTRIBUIDORA FARMACEUTICA CALDERON                                             ,Surtido        ,Confirmado     ,32,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,19/02/2024,2,                  ,1,17.068,5,300,300,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,11301.93,11301.93,100%,0%,0,0,27/02/2024,19/02/2024,1,8,Vigente                                 
MAT    ,11354,20/02/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,20/02/2024,2,4500436215,1,17.0602,5,135,135,0,0,45.4167,PZA    ,D-GELAC+FS C/30 CAPS.                   ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,6131.2545,6131.2545,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11354,20/02/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,20/02/2024,3,4500436215,1,17.0602,5,150,150,0,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,7396.125,7396.125,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11354,20/02/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51GLVA04            ,       ,PZA    ,1,20/02/2024,5,4500436215,1,17.0602,5,150,0,150,0,53.6491,PZA    ,VANESIR GEL 200 G                       ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,8047.365,8047.365,0%,0%,0,0,  /  /    ,20/02/2024,0,0,                                        
MAT    ,11354,20/02/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51JBNC01            ,       ,PZA    ,1,20/02/2024,4,4500436215,1,17.0602,5,225,225,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,10470.915,10470.915,100%,0%,0,0,29/02/2024,20/02/2024,1,9,                                        
MAT    ,11354,20/02/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,20/02/2024,1,4500436215,1,17.0602,5,270,270,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,10171.737,10171.737,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,20/02/2024,6,                  ,1,17.0602,5,100,100,0,0,45.4167,PZA    ,D-GELAC+FS C/30 CAPS.                   ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,4541.67,4541.67,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,20/02/2024,2,                  ,1,17.0602,5,600,600,0,0,45.7674,PZA    ,BIOMIVIT 400 30 / CAPS                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,27460.44,27460.44,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,20/02/2024,9,                  ,1,17.0602,5,400,0,400,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,21180.76,21180.76,0%,0%,0,0,  /  /    ,20/02/2024,0,0,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,20/02/2024,4,                  ,1,17.0602,5,400,400,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,22980,22980,100%,0%,0,0,29/02/2024,20/02/2024,1,9,                                        
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51TBBF02            ,V99    ,PZA    ,1,20/02/2024,1,                  ,1,17.0602,5,200,200,0,0,35.7177,PZA    ,BIOFOLIC 400 / 60 TABS.                 ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,7143.54,7143.54,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51TBCA01            ,       ,PZA    ,1,20/02/2024,5,                  ,1,17.0602,5,74,74,0,0,45.8947,PZA    ,CASTIN /50 TABS.                        ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,3396.2078,3396.2078,100%,0%,0,0,29/02/2024,20/02/2024,1,9,                                        
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51TBCK03            ,V99    ,PZA    ,1,20/02/2024,3,                  ,1,17.0602,5,300,300,0,0,35.0333,PZA    ,C-KIDS C/30 TABS.                       ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,10509.99,10509.99,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,20/02/2024,7,                  ,1,17.0602,5,800,800,0,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,47276.08,47276.08,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11355,20/02/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,20/02/2024,8,                  ,1,17.0602,5,200,200,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,7534.62,7534.62,100%,0%,0,0,29/02/2024,20/02/2024,1,9,Vigente                                 
MAT    ,11356,20/02/2024,187,LA MILPA CENTRAL NATURISTA S.A. DE C.V.                                         ,Surtido        ,Confirmado     ,33,0,       ,0,51CPDL01            ,       ,PZA    ,1,20/02/2024,3,                  ,1,17.0602,5,6,6,0,0,123.7889,PZA    ,DIALAVIT C/30 CAPS                      ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,742.7334,742.7334,100%,0%,0,0,22/02/2024,20/02/2024,1,2,                                        
MAT    ,11356,20/02/2024,187,LA MILPA CENTRAL NATURISTA S.A. DE C.V.                                         ,Surtido        ,Confirmado     ,33,0,       ,0,51TBME01            ,V99    ,PZA    ,1,20/02/2024,1,                  ,1,17.0602,5,150,150,0,0,59.6929,PZA    ,MEM-EH C/30 TABS                        ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,8953.935,8953.935,100%,0%,0,0,22/02/2024,20/02/2024,1,2,Vigente                                 
MAT    ,11356,20/02/2024,187,LA MILPA CENTRAL NATURISTA S.A. DE C.V.                                         ,Surtido        ,Confirmado     ,33,0,       ,0,51TBPK01            ,V99    ,PZA    ,1,20/02/2024,2,                  ,1,17.0602,5,6,6,0,0,44.7368,PZA    ,PROBIO KIDS / 30 TABS.                  ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,268.4208,268.4208,100%,0%,0,0,22/02/2024,20/02/2024,1,2,Vigente                                 
MAT    ,11357,21/02/2024,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,34,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,21/02/2024,4,                  ,1,17.05,5,200,200,0,0,78.28,PZA    ,EXZON C/90 TABS.                        ,JOSE ANTONIO CRUZ                       ,                                        ,PESOS                                   ,15656,15656,100%,0%,0,0,26/02/2024,21/02/2024,1,5,Vigente                                 
MAT    ,11357,21/02/2024,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,34,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,21/02/2024,2,                  ,1,17.05,5,650,650,0,0,59.37,PZA    ,TAMARIN-LX /30 CAPS.                    ,JOSE ANTONIO CRUZ                       ,                                        ,PESOS                                   ,38590.5,38590.5,100%,0%,0,0,26/02/2024,21/02/2024,1,5,Vigente                                 
MAT    ,11357,21/02/2024,435,PHARMA PLUS SA DE CV                                                            ,Surtido        ,Confirmado     ,34,0,       ,0,51TBVA01            ,V99    ,PZA    ,1,21/02/2024,1,                  ,1,17.05,5,150,150,0,0,78.28,PZA    ,VANESIR /45 TABS.                       ,JOSE ANTONIO CRUZ                       ,                                        ,PESOS                                   ,11742,11742,100%,0%,0,0,26/02/2024,21/02/2024,1,5,Vigente                                 
